F511ID,Rank,stop_id,BookingId,ScheduleType,Categories,BRT,name,stop_lat,stop_lon,span_duration_min,freq_10pctile,lostrips_10pctile,sum_ons,sum_offs,sum_total,Shelter Jurisdiction,City,County,Ward,Person_Minutes,PM_PercentileRANK,pct_peopleofcolor,POC_PercentileRank,pct_below200pctfedpov,POV_PercentileRank,Social Services,POV_PercentileRank,No Service 
55328,3336,800600,2108FA,Weekday,,#N/A,B St & Vermont St,37.683006,-122.065055,961,60.5,0.991735537,3,8,11,#N/A,HAYWARD,ALAMEDA,4,665.5,80.10%,0.771515,52.70%,0.335198,67.90%,0,0.00%,#REF!
55818,3337,1011900,2108FA,Weekday,,#N/A,Grand Av & Weldon Av,37.816416,-122.245641,1016,31.7,1.892744479,14,7,21,#N/A,OAKLAND,ALAMEDA,2,665.7,80.20%,0.260817,4.60%,0.090144,20.90%,0,0.00%,#REF!
56800,3338,1014860,2108FA,Weekday,,#N/A,MacArthur Blvd & Castlemont High School,37.759532,-122.162897,1172,18,3.333333333,12,25,37,#N/A,OAKLAND,ALAMEDA,3,666,80.20%,0.961931,92.60%,0.495822,85.70%,1,72.50%,#REF!
51208,3339,9902550,2108FA,Weekday,,#N/A,W A St & Arbor Av,37.666513,-122.106085,960,61,0.983606557,6,5,11,#N/A,HAYWARD,ALAMEDA,4,671,80.20%,0.939766,86.30%,0.264905,59.10%,1,72.50%,#REF!
57783,3340,803140,2108FA,Weekday,,#N/A,Manon Av & Shepherd Av,37.638221,-122.071513,960,61,0.983606557,3,8,11,#N/A,HAYWARD,ALAMEDA,4,671,80.20%,0.896021,76.10%,0.243537,56.20%,0,0.00%,#REF!
58377,3341,102080,2108FA,Weekday,,#N/A,Mecartney Rd & Auburn Dr,37.736177,-122.241389,925,32,1.875,18,3,21,#N/A,ALAMEDA,ALAMEDA,3,672,80.30%,0.579698,26.70%,0.091436,21.20%,1,72.50%,#REF!
51729,3342,700350,2108FA,Weekday,,#N/A,Benicia St & Auburn St,37.482616,-121.932145,857,42.2,1.421800948,16,0,16,#N/A,FREMONT,ALAMEDA,5,675.2,80.30%,0.941355,86.60%,0.077733,16.00%,0,0.00%,#REF!
58220,3343,305560,2108FA,Weekday,,#N/A,Telegraph Av & Prince St,37.853622,-122.25994,1375,20,3,25,9,34,#N/A,BERKELEY,ALAMEDA,2,680,80.30%,0.247423,4.20%,0.157672,37.70%,0,0.00%,#REF!
55254,3344,1303770,2108FA,Weekday,,#N/A,Tewksbury Av & Washington Av,37.927877,-122.384072,1112,40,1.5,12,5,17,#N/A,RICHMOND,CONTRA COSTA,1,680,80.30%,0.364706,10.30%,0.112353,27.80%,0,0.00%,#REF!
55223,3345,1010440,2108FA,Weekday,,#N/A,Foothill Blvd & 46th Av (Fremont High School),37.773619,-122.209758,1398,20,3,23,11,34,#N/A,OAKLAND,ALAMEDA,3,680,80.30%,1,98.90%,0.739615,98.60%,0,0.00%,#REF!
55015,3346,1700910,2108FA,Weekday,,#N/A,Union City Blvd & Whipple Rd,37.606134,-122.082369,1039,20,3,22,12,34,#N/A,UNION CITY,ALAMEDA,9,680,80.30%,0.82125,61.70%,0.121875,30.40%,0,0.00%,#REF!
56456,3347,1303620,2108FA,Weekday,,#N/A,San Pablo Av & Mc Bryde Av,37.947376,-122.330948,1151,40,1.5,10,7,17,#N/A,RICHMOND,CONTRA COSTA,1,680,80.30%,0.713115,42.50%,0.532787,89.10%,0,0.00%,#REF!
55259,3348,1500380,2108FA,Weekday,,#N/A,Bancroft Av & Dutton Av,37.733494,-122.150793,910,20,3,17,17,34,#N/A,SAN LEANDRO,ALAMEDA,3,680,80.30%,0.350842,9.60%,0.097126,23.90%,0,0.00%,#REF!
51371,3349,9903020,2108FA,Weekday,,#N/A,Market St & W Grand Av,37.814174,-122.278887,985,20,3,16,18,34,#N/A,OAKLAND,ALAMEDA,2,680,80.30%,0.714935,42.50%,0.315162,64.80%,1,72.50%,#REF!
58080,3350,1001520,2108FA,Weekday,,#N/A,23rd Av & E 27th St,37.793466,-122.226687,1093,17,3.529411765,14,26,40,#N/A,OAKLAND,ALAMEDA,2,680,80.30%,0.985056,97.90%,0.336239,68.10%,2,91.60%,#REF!
57878,3351,1000850,2108FA,Weekday,,#N/A,14th St & Adeline St,37.809626,-122.28596,1039,17,3.529411765,11,29,40,#N/A,OAKLAND,ALAMEDA,2,680,80.30%,0.714935,42.50%,0.315162,64.80%,0,0.00%,#REF!
50474,3352,1031850,2108FA,Weekday,,#N/A,14th St & Peralta St,37.811396,-122.293718,1039,17,3.529411765,7,33,40,#N/A,OAKLAND,ALAMEDA,2,680,80.30%,0.625323,31.90%,0.530667,88.90%,0,0.00%,#REF!
50424,3353,1504350,2108FA,Weekday,,#N/A,Westgate Pkwy & #Walmart,37.714379,-122.176482,989,31,1.935483871,16,6,22,#N/A,SAN LEANDRO,ALAMEDA,3,682,80.50%,0.879336,72.80%,0.344895,68.70%,0,0.00%,#REF!
57220,3354,300390,2108FA,Weekday,,#N/A,Adeline St & Oregon St,37.857758,-122.267728,1425,31,1.935483871,15,7,22,Berkeley,BERKELEY,ALAMEDA,1,682,80.50%,0.621,31.20%,0.381,74.30%,1,72.50%,#REF!
59992,3355,103420,2108FA,Weekday,,#N/A,Santa Clara Av & Webster St,37.773272,-122.276436,1420,12,5,27,30,57,#N/A,ALAMEDA,ALAMEDA,3,684,80.60%,0.376904,11.00%,0.189086,45.50%,0,0.00%,#REF!
56782,3356,1012510,2108FA,Weekday,,#N/A,Hegenberger Rd & Edes Av,37.745073,-122.195849,1394,16,3.75,35,8,43,Oakland,OAKLAND,ALAMEDA,3,688,80.60%,0.979518,96.30%,0.328112,66.40%,2,91.60%,#REF!
55000,3357,1014960,2108FA,Weekday,,#N/A,MacArthur Blvd & Fruitvale Av,37.800546,-122.216622,1475,16,3.75,25,18,43,Oakland,OAKLAND,ALAMEDA,2,688,80.60%,0.476768,18.00%,0.251852,57.40%,0,0.00%,#REF!
52389,3358,9906040,2108FA,Weekday,,#N/A,Shellmound St & Christie Av,37.837442,-122.292976,1232,16,3.75,19,24,43,#N/A,EMERYVILLE,ALAMEDA,2,688,80.60%,0.75641,49.30%,0.214286,49.50%,0,0.00%,#REF!
51254,3359,1303280,2108FA,Weekday,,#N/A,S 23rd St & Potrero Av,37.924183,-122.347819,738,43,1.395348837,4,12,16,#N/A,RICHMOND,CONTRA COSTA,1,688,80.60%,0.777867,53.90%,0.172414,41.40%,0,0.00%,#REF!
57715,3360,302780,2108FA,Weekday,,#N/A,Gilman St & San Pablo Av,37.880325,-122.29622,1018,30,2,20,3,23,#N/A,BERKELEY,ALAMEDA,1,690,80.70%,0.472881,17.00%,0.474783,84.50%,0,0.00%,#REF!
57667,3361,1009580,2108FA,Weekday,,#N/A,Edes Av & Clara St,37.737759,-122.187925,990,30,2,19,4,23,#N/A,OAKLAND,ALAMEDA,3,690,80.70%,0.979518,96.30%,0.328112,66.40%,0,0.00%,#REF!
51083,3362,9902420,2108FA,Weekday,,#N/A,MacArthur Blvd & 109th Av,37.741445,-122.150069,990,30,2,18,5,23,#N/A,OAKLAND,ALAMEDA,3,690,80.70%,0.996593,98.80%,0.235094,53.30%,1,72.50%,#REF!
53993,3363,1009570,2108FA,Weekday,,#N/A,Edes Av & 98th Av,37.736398,-122.182896,990,30,2,17,6,23,#N/A,OAKLAND,ALAMEDA,3,690,80.70%,0.983394,97.50%,0.504412,86.50%,0,0.00%,#REF!
51011,3364,702740,2108FA,Weekday,,#N/A,Fremont Blvd & Sundale Dr,37.545122,-121.981255,1020,30,2,12,11,23,Fremont,FREMONT,ALAMEDA,5,690,80.70%,0.837226,63.80%,0.142958,34.20%,1,72.50%,#REF!
55866,3365,1018760,2108FA,Weekday,,#N/A,Seminary Av & International Blvd,37.764991,-122.199622,990,30,2,9,14,23,#N/A,OAKLAND,ALAMEDA,3,690,80.70%,1,98.90%,0.592283,93.40%,0,0.00%,#REF!
54254,3366,300380,2108FA,Weekday,,#N/A,Adeline St & Fairview St,37.850792,-122.270848,1177,28.8,2.083333333,6,18,24,#N/A,BERKELEY,ALAMEDA,1,691.2,80.90%,0.482911,18.40%,0.102336,25.50%,4,97.70%,#REF!
55991,3367,301670,2108FA,Weekday,,#N/A,College Av & Ashby Av,37.856824,-122.253115,1409,15.4,3.896103896,10,35,45,#N/A,BERKELEY,ALAMEDA,2,693,80.90%,0.362205,10.10%,0.114961,28.80%,0,0.00%,#REF!
50608,3368,2300100,2108FA,Weekday,,#N/A,N Milpitas Blvd & Beresford Ct,37.434441,-121.900851,864,30.2,1.986754967,9,14,23,#N/A,MILPITAS,SANTA CLARA,9,694.6,80.90%,0.836446,63.70%,0.155477,37.30%,0,0.00%,#REF!
58854,3369,1000840,2108FA,Weekday,,#N/A,14th St & Adeline St,37.809356,-122.285864,1004,17,3.529411765,32,9,41,#N/A,OAKLAND,ALAMEDA,2,697,80.90%,0.810362,59.90%,0.522972,87.90%,0,0.00%,#REF!
52953,3370,9907830,2108FA,Weekday,,#N/A,35th Av & Redding St,37.793512,-122.201356,1039,17,3.529411765,24,17,41,#N/A,OAKLAND,ALAMEDA,3,697,80.90%,0.922056,81.50%,0.552239,89.80%,0,0.00%,#REF!
55828,3371,1012640,2108FA,Weekday,,#N/A,High St & Congress Av,37.780385,-122.206179,1038,17,3.529411765,18,23,41,#N/A,OAKLAND,ALAMEDA,3,697,80.90%,0.650808,33.80%,0.070916,13.70%,0,0.00%,#REF!
55103,3372,1001070,2108FA,Weekday,,#N/A,14th St & Oak St,37.801271,-122.263183,1039,17,3.529411765,16,25,41,#N/A,OAKLAND,ALAMEDA,2,697,80.90%,0.622921,31.50%,0.37061,72.60%,2,91.60%,#REF!
58085,3373,1011700,2108FA,Weekday,,#N/A,Grand Av & Harrison St,37.810995,-122.26209,1017,31.7,1.892744479,9,13,22,Oakland,OAKLAND,ALAMEDA,2,697.4,81.00%,0.592566,28.10%,0.211609,49.20%,2,91.60%,#REF!
58583,3374,1016100,2108FA,Weekday,,#N/A,Martin Luther King Jr Way & 31st St,37.820458,-122.270677,1086,21.8,2.752293578,19,13,32,#N/A,OAKLAND,ALAMEDA,2,697.6,81.10%,0.825107,62.00%,0.526824,88.40%,1,72.50%,#REF!
57572,3375,1003150,2108FA,Weekday,,#N/A,66th Av & San Leandro St,37.756702,-122.201282,1014,20,3,27,8,35,#N/A,OAKLAND,ALAMEDA,3,700,81.10%,0.960678,92.40%,0.470958,84.00%,0,0.00%,#REF!
54999,3376,1017230,2108FA,Weekday,BART,#N/A,Oak St & 8th St (Lake Merritt BART),37.797099,-122.26524,1133,14,4.285714286,37,13,50,#N/A,OAKLAND,ALAMEDA,2,700,81.10%,0.591945,27.90%,0.135665,33.00%,1,72.50%,#REF!
59699,3377,1009030,2108FA,Weekday,,#N/A,E 15th St & 3rd Av,37.797914,-122.25472,1396,20,3,24,11,35,#N/A,OAKLAND,ALAMEDA,2,700,81.10%,0.606119,29.10%,0.393881,75.70%,1,72.50%,#REF!
55252,3378,1005620,2108FA,Weekday,,#N/A,Bancroft Av & 90th Av,37.753506,-122.165416,910,20,3,20,15,35,#N/A,OAKLAND,ALAMEDA,3,700,81.10%,0.969361,94.50%,0.352782,70.10%,0,0.00%,#REF!
55144,3379,1011820,2108FA,Weekday,,#N/A,Grand Av & Perkins St,37.808873,-122.256386,1419,20,3,15,20,35,Oakland,OAKLAND,ALAMEDA,2,700,81.10%,0.29185,6.60%,0.050733,8.10%,0,0.00%,#REF!
56784,3380,1010470,2108FA,Weekday,,#N/A,Foothill Blvd & 50th Av,37.772578,-122.206802,1398,20,3,15,20,35,#N/A,OAKLAND,ALAMEDA,3,700,81.10%,0.984921,97.90%,0.559287,90.40%,0,0.00%,#REF!
54423,3381,805970,2108FA,Weekday,,#N/A,Hesperian Blvd & Industrial Blvd,37.615864,-122.087728,1029,20,3,12,23,35,#N/A,HAYWARD,ALAMEDA,5,700,81.10%,0.843325,65.00%,0.048722,6.70%,0,0.00%,#REF!
59575,3382,1005500,2108FA,Weekday,,#N/A,Bancroft Av & 73rd Av,37.766104,-122.176382,910,20,3,9,26,35,#N/A,OAKLAND,ALAMEDA,3,700,81.10%,0.884211,74.20%,0.489474,85.00%,3,96.50%,#REF!
54415,3383,1014570,2108FA,Weekday,,#N/A,MacArthur Blvd & 77th Av,37.767153,-122.169415,1172,18,3.333333333,25,14,39,#N/A,OAKLAND,ALAMEDA,3,702,81.30%,0.884211,74.20%,0.489474,85.00%,0,0.00%,#REF!
50923,3384,9901940,2108FA,Weekday,,#N/A,Maitland Dr & Harbor Bay Pkwy,37.729327,-122.229626,925,32,1.875,18,4,22,#N/A,ALAMEDA,ALAMEDA,3,704,81.30%,0.67517,36.60%,0.060374,10.90%,0,0.00%,#REF!
53441,3385,1009840,2108FA,Weekday,,#N/A,Embarcadero W & Broadway,37.795124,-122.276448,1017,32,1.875,3,19,22,#N/A,OAKLAND,ALAMEDA,2,704,81.30%,0.471698,16.80%,0.109777,27.20%,0,0.00%,#REF!
56277,3386,305280,2108FA,Weekday,,#N/A,Spruce St & Grizzly Peak Blvd,37.904313,-122.26976,643,20.8,2.884615385,9,25,34,#N/A,BERKELEY,ALAMEDA,1,707.2,81.30%,0.187692,1.10%,0.017692,2.10%,0,0.00%,#REF!
56226,3387,1501460,2108FA,Weekday,,#N/A,E 14th St & Joaquin Av,37.724218,-122.154681,1403,24.4,2.459016393,3,26,29,#N/A,SAN LEANDRO,ALAMEDA,3,707.6,81.40%,0.755935,48.90%,0.244078,56.40%,1,72.50%,#REF!
51808,3388,9904350,2108FA,Weekday,,#N/A,Hollis St & 65th St,37.846546,-122.29153,966,30.9,1.941747573,15,8,23,#N/A,EMERYVILLE,ALAMEDA,2,710.7,81.40%,0.679954,37.50%,0.142369,33.80%,0,0.00%,#REF!
56641,3389,1302510,2108FA,Weekday,,#N/A,Marina Way & Nevin Av,37.936937,-122.356311,840,35.6,1.685393258,2,18,20,#N/A,RICHMOND,CONTRA COSTA,1,712,81.40%,0.952346,90.70%,0.517472,87.40%,5,98.60%,#REF!
53327,3390,300340,2108FA,Weekday,,#N/A,Adeline St & Ashby Av,37.855424,-122.268619,1110,31,1.935483871,18,5,23,#N/A,BERKELEY,ALAMEDA,1,713,81.40%,0.468959,16.30%,0.381726,74.40%,5,98.60%,#REF!
56688,3391,200730,2108FA,Weekday,,#N/A,San Pablo Av & Solano Av,37.889965,-122.299013,1447,23,2.608695652,14,17,31,Albany,ALBANY,ALAMEDA,1,713,81.40%,0.715401,42.90%,0.282518,60.90%,0,0.00%,#REF!
59899,3392,305120,2108FA,Weekday,,#N/A,Shattuck Pl & Rose St,37.88187,-122.270116,1087,21,2.857142857,8,26,34,#N/A,BERKELEY,ALAMEDA,1,714,81.50%,0.369967,10.80%,0.152339,36.80%,1,72.50%,#REF!
56656,3393,1007540,2108FA,Weekday,,#N/A,College Av & Oak Grove Av (Opp. Claremont Mid.Sch),37.845724,-122.251995,1409,13,4.615384615,1,54,55,#N/A,OAKLAND,ALAMEDA,2,715,81.50%,0.297935,7.10%,0.135458,32.90%,0,0.00%,#REF!
52196,3394,9905790,2108FA,Weekday,,#N/A,Bancroft Av & 136th Av,37.715739,-122.140755,799,21.1,2.843601896,10,24,34,#N/A,SAN LEANDRO,ALAMEDA,3,717.4,81.50%,0.680328,38.20%,0.530055,88.80%,2,91.60%,#REF!
50167,3395,1031650,2108FA,Weekday,,#N/A,98th Av & Edes Av,37.736684,-122.182723,1015,20,3,27,9,36,#N/A,OAKLAND,ALAMEDA,3,720,81.60%,0.983394,97.50%,0.504412,86.50%,0,0.00%,#REF!
57355,3396,1004120,2108FA,Weekday,,#N/A,8th Av & Foothill Blvd,37.794975,-122.249477,1079,20,3,25,11,36,#N/A,OAKLAND,ALAMEDA,2,720,81.60%,0.874763,72.30%,0.222546,50.70%,0,0.00%,#REF!
58185,3397,1011810,2108FA,Weekday,,#N/A,Grand Av & Bellevue Av,37.809856,-122.259691,1343,60,1,8,4,12,Oakland,OAKLAND,ALAMEDA,2,720,81.60%,0.29185,6.60%,0.050733,8.10%,1,72.50%,#REF!
55375,3398,1020140,2108FA,Weekday,,#N/A,Telegraph Av & 38th St,37.826879,-122.264959,1375,20,3,19,17,36,Oakland,OAKLAND,ALAMEDA,2,720,81.60%,0.680585,38.50%,0.338205,68.40%,0,0.00%,#REF!
59981,3399,804300,2108FA,Weekday,,#N/A,Schafer Rd & Gading Rd (Glassbrook School),37.640817,-122.080719,960,60,1,6,6,12,#N/A,HAYWARD,ALAMEDA,4,720,81.60%,0.848264,66.70%,0.297424,63.40%,0,0.00%,#REF!
58330,3400,305580,2108FA,Weekday,,#N/A,Telegraph Av & Russell St,37.857789,-122.259589,1173,20,3,17,19,36,#N/A,BERKELEY,ALAMEDA,1,720,81.60%,0.314607,8.20%,0.167769,40.20%,0,0.00%,#REF!
50605,3401,9802340,2108FA,Weekday,,#N/A,N Milpitas Blvd & Dixon Landing Rd,37.456584,-121.911461,864,30,2,11,13,24,#N/A,MILPITAS,SANTA CLARA,9,720,81.60%,0.922712,81.70%,0.379147,74.00%,0,0.00%,#REF!
55658,3402,1700030,2108FA,Weekday,,#N/A,Alvarado Blvd & Fair Ranch Rd,37.591381,-122.072404,1039,20,3,16,20,36,#N/A,UNION CITY,ALAMEDA,9,720,81.60%,0.865194,70.50%,0.096947,23.80%,0,0.00%,#REF!
52394,3403,9906060,2108FA,Weekday,,#N/A,Foothill Blvd & 21st Av,37.78662,-122.237122,1396,20,3,15,21,36,#N/A,OAKLAND,ALAMEDA,2,720,81.60%,0.993795,98.80%,0.556877,90.00%,0,0.00%,#REF!
58872,3404,9802600,2108FA,Weekday,,#N/A,Redwood Rd & Grove Way,37.685307,-122.073396,957,60,1,3,9,12,#N/A,COUNTY-ALAMEDA,ALAMEDA,4,720,81.60%,0.632011,32.60%,0.110123,27.50%,0,0.00%,#REF!
52144,3405,1600880,2108FA,Weekday,,#N/A,San Pablo Av & 23rd St,37.96235,-122.344932,1145,40,1.5,2,16,18,#N/A,SAN PABLO,CONTRA COSTA,1,720,81.60%,0.911594,79.20%,0.546377,89.60%,3,96.50%,#REF!
59975,3406,1002040,2108FA,Weekday,,#N/A,35th Av & Foothill Blvd,37.782505,-122.218898,975,15,4,5,43,48,#N/A,OAKLAND,ALAMEDA,3,720,81.60%,0.975192,95.50%,0.645009,96.30%,1,72.50%,#REF!
54766,3407,800220,2108FA,Weekday,,#N/A,W A St & Happyland Av,37.666228,-122.105443,960,60.5,0.991735537,8,4,12,#N/A,HAYWARD,ALAMEDA,4,726,81.80%,0.75671,49.60%,0.286122,61.70%,1,72.50%,#REF!
56704,3408,9802630,2108FA,Weekday,,#N/A,Redwood Rd & Lessley Av,37.686982,-122.073794,960,60.5,0.991735537,7,5,12,#N/A,COUNTY-ALAMEDA,ALAMEDA,4,726,81.80%,0.47075,16.60%,0.047267,6.20%,0,0.00%,#REF!
53885,3409,1011710,2108FA,Weekday,,#N/A,Grand Av & Jean St,37.818599,-122.244941,1016,31.7,1.892744479,13,10,23,Oakland,OAKLAND,ALAMEDA,2,729.1,81.90%,0.52346,21.10%,0.153759,37.10%,0,0.00%,#REF!
51506,3410,9903410,2108FA,Weekday,,#N/A,College Av & Claremont Av,37.850062,-122.252308,1390,12.6,4.761904762,51,7,58,#N/A,OAKLAND,ALAMEDA,2,730.8,81.90%,0.231313,3.00%,0.076768,15.60%,1,72.50%,#REF!
55244,3411,9802290,2108FA,Weekday,,#N/A,Mission Blvd & Medford Av,37.684938,-122.099573,1401,25.2,2.380952381,19,10,29,#N/A,COUNTY-ALAMEDA,ALAMEDA,4,730.8,81.90%,0.527607,22.20%,0.319018,65.50%,0,0.00%,#REF!
58458,3412,805030,2108FA,Weekday,,#N/A,W Tennyson Rd & Dickens Av,37.631214,-122.073781,1085,35,1.714285714,8,13,21,#N/A,HAYWARD,ALAMEDA,4,735,82.00%,0.945836,88.90%,0.252044,57.40%,0,0.00%,#REF!
52200,3413,1002160,2108FA,Weekday,,#N/A,35th Av & MacArthur Blvd,37.793857,-122.200273,964,15,4,16,33,49,Oakland,OAKLAND,ALAMEDA,3,735,82.00%,0.629486,32.20%,0.170898,41.00%,0,0.00%,#REF!
55612,3414,1011910,2108FA,Weekday,,#N/A,Grand Av & Wildwood Av,37.818643,-122.244629,1018,32,1.875,11,12,23,#N/A,OAKLAND,ALAMEDA,2,736,82.00%,0.216457,2.20%,0.106746,26.10%,0,0.00%,#REF!
53322,3415,1002590,2108FA,Weekday,,#N/A,40th St & Market St,37.830488,-122.273665,1173,18,3.333333333,31,10,41,#N/A,OAKLAND,ALAMEDA,2,738,82.00%,0.538361,23.70%,0.114098,28.50%,0,0.00%,#REF!
51697,3416,601060,2108FA,Weekday,,#N/A,Shellmound St & Bay St,37.833348,-122.293641,1203,18,3.333333333,27,14,41,Emeryville,EMERYVILLE,ALAMEDA,2,738,82.00%,0.75641,49.30%,0.214286,49.50%,0,0.00%,#REF!
56464,3417,1001270,2108FA,Weekday,,#N/A,Thomas L Berkley Way (20th St) & Franklin St,37.808653,-122.267431,980,20,3,27,10,37,#N/A,OAKLAND,ALAMEDA,2,740,82.10%,0.784495,55.80%,0.503427,86.10%,1,72.50%,#REF!
55883,3418,1010460,2108FA,Weekday,,#N/A,Foothill Blvd & 48th Av,37.77276,-122.207486,1426,20,3,21,16,37,#N/A,OAKLAND,ALAMEDA,3,740,82.10%,0.883935,73.90%,0.492698,85.50%,0,0.00%,#REF!
56477,3419,1015750,2108FA,Weekday,,#N/A,Market St & 40th St,37.830886,-122.273785,1167,20,3,19,18,37,#N/A,OAKLAND,ALAMEDA,2,740,82.10%,0.538361,23.70%,0.114098,28.50%,0,0.00%,#REF!
52722,3420,1015730,2108FA,Weekday,,#N/A,Market St & 40th St,37.830808,-122.273993,1180,20,3,15,22,37,#N/A,OAKLAND,ALAMEDA,2,740,82.10%,0.56746,25.70%,0.365079,71.60%,0,0.00%,#REF!
51215,3421,305610,2108FA,Weekday,,#N/A,Telegraph Av & Stuart St,37.859713,-122.259332,1173,20,3,14,23,37,#N/A,BERKELEY,ALAMEDA,1,740,82.10%,0.280702,5.70%,0.21614,50.20%,0,0.00%,#REF!
55262,3422,1500440,2108FA,Weekday,,#N/A,Bancroft Av & Joaquin Av,37.726635,-122.147542,910,20,3,12,25,37,#N/A,SAN LEANDRO,ALAMEDA,3,740,82.10%,0.579162,26.60%,0.100832,24.80%,0,0.00%,#REF!
56543,3423,1010480,2108FA,Weekday,,#N/A,Foothill Blvd & 55th Av,37.772549,-122.196234,1398,20,3,10,27,37,#N/A,OAKLAND,ALAMEDA,3,740,82.10%,0.973409,95.00%,0.586895,93.00%,1,72.50%,#REF!
52818,3424,9907400,2108FA,Weekday,,#N/A,Pleasant Valley Av & Gilbert St,37.833347,-122.250406,1016,31,1.935483871,15,9,24,#N/A,OAKLAND,ALAMEDA,2,744,82.30%,0.24792,4.40%,0.073272,14.20%,2,91.60%,#REF!
53577,3425,800590,2108FA,Weekday,,#N/A,B St & Pearl Av,37.683355,-122.064753,960,62,0.967741935,7,5,12,#N/A,HAYWARD,ALAMEDA,4,744,82.30%,0.707925,41.60%,0.129834,31.40%,0,0.00%,#REF!
50735,3426,1032190,2108FA,Weekday,,#N/A,Lakeshore Av & Foothill Blvd,37.800018,-122.254802,966,31,1.935483871,11,13,24,#N/A,OAKLAND,ALAMEDA,2,744,82.30%,0.606119,29.10%,0.393881,75.70%,1,72.50%,#REF!
50808,3427,1003700,2108FA,Weekday,,#N/A,82nd Av & Bancroft Av,37.760213,-122.170251,740,62,0.967741935,2,10,12,#N/A,OAKLAND,ALAMEDA,3,744,82.30%,0.915578,80.10%,0.460606,82.80%,0,0.00%,#REF!
50000,3428,9902320,2108FA,Weekday,,#N/A,Lakeshore Av & MacArthur Blvd,37.809406,-122.246858,965,31,1.935483871,1,23,24,#N/A,OAKLAND,ALAMEDA,2,744,82.30%,0.472666,17.00%,0.164003,39.70%,0,0.00%,#REF!
55171,3429,1009260,2108FA,Weekday,,#N/A,E 21st St & 21st Av,37.790207,-122.233916,1039,17,3.529411765,31,13,44,#N/A,OAKLAND,ALAMEDA,2,748,82.40%,0.899668,77.10%,0.500332,86.00%,0,0.00%,#REF!
57522,3430,1019270,2108FA,Weekday,,#N/A,Shattuck Av & Alcatraz Av,37.84964,-122.265841,1080,22,2.727272727,11,23,34,#N/A,OAKLAND,ALAMEDA,2,748,82.40%,0.42024,13.80%,0.217839,50.40%,0,0.00%,#REF!
55546,3431,104220,2108FA,Weekday,,#N/A,Park St & Santa Clara Av,37.7656,-122.241575,1116,17,3.529411765,14,30,44,#N/A,ALAMEDA,ALAMEDA,3,748,82.40%,0.513889,20.80%,0.089286,20.70%,0,0.00%,#REF!
58989,3432,1301290,2108FA,Weekday,,#N/A,Cutting Blvd & S 41st St,37.925576,-122.331106,1207,30,2,21,4,25,#N/A,RICHMOND,CONTRA COSTA,1,750,82.40%,0.938362,85.70%,0.493817,85.60%,1,72.50%,#REF!
52909,3433,9907690,2108FA,Weekday,,#N/A,Market AV & Powell St,37.956813,-122.346792,780,30,2,15,10,25,#N/A,SAN PABLO,CONTRA COSTA,1,750,82.40%,0.931113,83.80%,0.399179,76.30%,0,0.00%,#REF!
55999,3434,304960,2108FA,Weekday,,#N/A,Shattuck Av & Kittredge St,37.868192,-122.26799,1503,10,6,44,31,75,Berkeley,BERKELEY,ALAMEDA,1,750,82.40%,0.661428,34.70%,0.568159,91.30%,1,72.50%,#REF!
51227,3435,1013650,2108FA,Weekday,,#N/A,Lakeshore Av & E 18th St,37.800731,-122.254504,955,30,2,10,15,25,#N/A,OAKLAND,ALAMEDA,2,750,82.40%,0.29185,6.60%,0.050733,8.10%,1,72.50%,#REF!
51289,3436,9902760,2108FA,Weekday,,#N/A,Fruitvale Av & International Blvd,37.777902,-122.225601,1116,15.7,3.821656051,36,12,48,#N/A,OAKLAND,ALAMEDA,2,753.6,82.50%,0.939607,86.20%,0.694288,97.60%,4,97.70%,#REF!
57333,3437,1006710,2108FA,Weekday,,#N/A,Broadway & 7th St,37.79969,-122.273941,1140,13,4.615384615,47,11,58,Oakland,OAKLAND,ALAMEDA,2,754,82.60%,0.921969,81.20%,0.435174,80.20%,4,97.70%,#REF!
50504,3438,703880,2108FA,Weekday,,#N/A,Mowry Av & Fremont Blvd,37.547774,-121.988866,1075,21,2.857142857,10,26,36,Fremont,FREMONT,ALAMEDA,5,756,82.60%,0.938195,85.10%,0.082818,18.20%,0,0.00%,#REF!
55833,3439,1004170,2108FA,Weekday,BART,#N/A,8th St & Oak St (Lake Merritt BART),37.79716,-122.265807,1126,11,5.454545455,21,48,69,#N/A,OAKLAND,ALAMEDA,2,759,82.60%,0.859014,69.80%,0.624618,94.80%,1,72.50%,#REF!
50852,3440,9901670,2108FA,Weekday,Transit Center,#N/A,Union Landing Transit Center,37.598648,-122.066237,1027,23,2.608695652,6,27,33,#N/A,UNION CITY,ALAMEDA,9,759,82.60%,0.865412,70.70%,0.073806,14.40%,0,0.00%,#REF!
57773,3441,1006650,2108FA,Weekday,,#N/A,Broadway & 42nd St (Oakland Technical High School),37.831387,-122.254451,1421,20,3,32,6,38,#N/A,OAKLAND,ALAMEDA,2,760,82.70%,0.332458,8.80%,0.266842,59.40%,1,72.50%,#REF!
50508,3442,1018460,2108FA,Weekday,,#N/A,San Pablo Av & Market St,37.820532,-122.276649,985,20,3,23,15,38,#N/A,OAKLAND,ALAMEDA,2,760,82.70%,0.645946,33.60%,0.360811,71.20%,1,72.50%,#REF!
