 Lat, Lng,Uuid,Carrier_Code,Stop_Id, Stop_Name,Transit_Modes,Accessible,On_street,Street_direction,Cross_street,Relation_to_Cross_Street,Address,City,State,Zip,Shelter_Present,Seating_Present,Kiosk_Present,Public_Notes,Public_Imagry,Service_Location_Id,Prediction_Count,Dist,Service_Location_Name,Service_Location_UUID
36.790492,-119.835491,,,354,NW HUGHES - GRIFFITH,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.78711,-119.835557,,,356,NW HUGHES - DAKOTA,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.782333,-119.83557,,,357,NW HUGHES - LORNA,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.776821,-119.835622,,,359,SW HUGHES - MICHIGAN,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.774582,-119.835618,,,360,NW HUGHES - BROWN,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.769092,-119.826814,,,361,SW WEST - CAMBRIDGE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.764693,-119.821723,,,362,SE McKINLEY - TEILMAN,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.764711,-119.8174,,,364,SE McKINLEY - FRUIT,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.764923,-119.798814,,,365,SE McKINLEY - VAN NESS,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.764961,-119.794875,,,366,SW McKINLEY - SAN PABLO,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.740778,-119.792342,,,372,SW M ST - STANISLAUS,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.743313,-119.789398,,,374,DIVISADERO STATION,BUS,,,,,,,,CA,,TRUE,TRUE,TRUE,,,,,,,
36.749871,-119.789333,,,376,BELMONT STATION,BUS,,,,,,,,CA,,TRUE,TRUE,TRUE,,,,,,,
36.75751,-119.789179,,,377,OLIVE STATION,BUS,,,,,,,,CA,,TRUE,TRUE,TRUE,,,,,,,
36.765131,-119.79731,,,380,NW McKINLEY - POPLAR,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.765042,-119.801602,,,381,NW McKINLEY - WISHON,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.764954,-119.811297,,,382,NW McKINLEY - HARRISON,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.764913,-119.813045,,,383,NE McKINLEY - THORNE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.764853,-119.82203,,,384,NE McKINLEY - TIELMAN,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.764796,-119.827098,,,385,NW McKINLEY - WEST,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.768802,-119.833067,,,387,2020 N WEBER NB,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.772414,-119.834471,,,388,NE WEBER - CLINTON,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.774719,-119.835406,,,389,NE HUGHES - BROWN,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.777076,-119.835393,,,390,SE HUGHES - CORNELL,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.784786,-119.835383,,,393,NE HUGHES - GARLAND,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.786824,-119.835364,,,394,NE HUGHES - DAKOTA,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.790281,-119.835316,,,396,NE HUGHES - GRIFFITH,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.7921,-119.835304,,,397,SE HUGHES - HAMPTON,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.794027,-119.835297,,,398,NE HUGHES - ASHLAN,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.797955,-119.834693,,,399,NE HUGHES - EMERSON,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.799234,-119.837661,,,400,NW EMERSON - KAVANAUGH,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.800365,-119.840063,,,401,NW EMERSON - PLEASANT,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.801527,-119.844239,,,402,NE MARKS - EMERSON,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.804948,-119.844296,,,403,NE MARKS - SANTA ANA,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.806334,-119.844306,,,404,SE MARKS - FAIRMONT,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.808256,-119.84509,,,405,NW SHAW - MARKS,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.808301,-119.849808,,,406,NW SHAW - FELAND,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.808285,-119.853915,,,407,NW SHAW - VALENTINE,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.808214,-119.858485,,,408,NW SHAW - MARTY,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.808662,-119.862571,,,409,NE BRAWLEY - SHAW,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.737438,-119.70007,,,412,SE CLOVIS - INYO,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.740295,-119.700084,,,413,NE CLOVIS - HUNTINGTON,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.743213,-119.700753,,,414,NW TULARE - CLOVIS,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.743184,-119.704302,,,416,NW TULARE - DEWITT,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.743182,-119.709479,,,417,NW TULARE - MINNEWAWA,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.743188,-119.713436,,,418,NE TULARE - VILLA,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.743208,-119.723112,,,420,NW TULARE - HELM,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.743274,-119.727644,,,421,NW TULARE - WILLOW,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.743278,-119.731728,,,422,NE TULARE - WINERY,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.743287,-119.737397,,,424,NE TULARE - DEARING,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.74329,-119.740638,,,425,NE TULARE - SIERRA VISTA,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.743289,-119.745782,,,427,NW TULARE - MAPLE,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.743252,-119.749676,,,428,NE TULARE - BARTON,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.743244,-119.754966,,,429,NW TULARE - CEDAR,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.743214,-119.758696,,,430,NW TULARE - TENTH,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.743286,-119.764075,,,432,NE TULARE - SIXTH,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.743273,-119.769545,,,433,NW TULARE - THIRD,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.743318,-119.772919,,,434,NW TULARE - FIRST,BUS,,,,,,,,CA,,TRUE,FALSE,FALSE,,,,,,,
36.742172,-119.778703,,,435,NW TULARE - U ST,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.740331,-119.781289,,,436,NW TULARE - S ST,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.738875,-119.783316,,,437,NW TULARE - Q ST,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.737422,-119.785317,,,438,NW TULARE - O ST,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.738909,-119.793737,,,439,NE VAN NESS - TUOLUMNE,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.741445,-119.794376,,,440,SE CALAVERAS - L ST,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.742288,-119.79376,,,441,NE M ST - CALAVERAS,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.744108,-119.794616,,,442,NE SAN PABLO - VOORMAN,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.747143,-119.794638,,,443,NE SAN PABLO - McKENZIE,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.751126,-119.795025,,,444,NE SAN PABLO - BELMONT,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.753384,-119.795026,,,445,NE SAN PABLO - TED C. WILLS,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.756079,-119.794975,,,447,NE SAN PABLO - PATTERSON,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.757736,-119.795954,,,448,NW OLIVE - DEL MAR,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.75772,-119.804835,,,450,NW OLIVE - ECHO,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.757697,-119.806645,,,451,NE OLIVE - WILSON,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.757675,-119.814449,,,453,NW OLIVE - ADOLINE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.757956,-119.817572,,,454,NE FRUIT - OLIVE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.761387,-119.817555,,,455,NE FRUIT - FLORADORA,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.763186,-119.817569,,,456,NE FRUIT - HOME,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.764891,-119.818595,,,457,NW McKINLEY - FRUIT,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.765183,-119.826599,,,458,NE WEST - McKINLEY,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.767643,-119.826571,,,459,NE WEST - NORMAL,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.769508,-119.826545,,,460,NE WEST - CAMBRIDGE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.771647,-119.826521,,,461,SE WEST - CLINTON,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.776365,-119.826474,,,463,SE WEST - MICHIGAN,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.783174,-119.826424,,,467,NE WEST - DAYTON,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.786881,-119.826379,,,468,NE WEST - DAKOTA,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.790498,-119.826338,,,470,NE WEST - GRIFFITH,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.79252,-119.826321,,,471,SE WEST - ASHLAN,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.794766,-119.826305,,,472,SE WEST - HOLLAND,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.797489,-119.82629,,,473,NE WEST - HOLT,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.800907,-119.826301,,,474,SE WEST - GETTYSBURG,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.804915,-119.826269,,,476,NE WEST - SANTA ANA,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.813332,-119.826277,,,478,SE WEST - SAN BRUNO,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.815623,-119.827255,,,479,NW BARSTOW - WEST,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.815576,-119.830454,,,480,NE BARSTOW - FORKNER,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.815561,-119.83578,,,481,NE BARSTOW - VAN NESS,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.815711,-119.844282,,,482,NE MARKS - BARSTOW,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.818813,-119.844294,,,483,SE MARKS - BROWNING,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.822643,-119.843692,,,484,SE BULLARD - MARKS,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.822661,-119.839621,,,485,SE BULLARD - PLEASANT,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.822674,-119.835677,,,486,SW BULLARD - VAN NESS,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.822691,-119.830384,,,487,SE BULLARD - FORKNER,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.818785,-119.826508,,,489,SW WEST - BROWNING,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.81524,-119.826528,,,490,SW WEST - BARSTOW,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.812758,-119.8265,,,491,SW WEST - SAN BRUNO,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.805297,-119.826528,,,493,SW WEST - ALAMOS,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.79964,-119.826534,,,495,SW WEST - INDIANAPOLIS,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.795191,-119.826551,,,496,SW WEST - EMERSON,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.793478,-119.826551,,,497,SW WEST - ASHLAN,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.789926,-119.82658,,,498,SW WEST - GRIFFITH,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.786339,-119.826628,,,500,SW WEST - DAKOTA,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.783436,-119.826659,,,501,SW WEST - FEDORA,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.775564,-119.826738,,,503,SW WEST - PRINCETON,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.771691,-119.826778,,,505,SW WEST - CLINTON,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.765677,-119.826862,,,506,NW WEST - McKINLEY,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.764642,-119.825378,,,507,SE McKINLEY - BROOKS,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.762815,-119.817761,,,508,SW FRUIT - HOME,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.761325,-119.817749,,,509,NW FRUIT - FLORADORA,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.757555,-119.814044,,,511,SE OLIVE - ADOLINE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.757572,-119.806906,,,513,SW OLIVE - WILSON,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.75279,-119.795124,,,516,SW SAN PABLO - BREMER,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.751022,-119.795144,,,517,NW SAN PABLO - BELMONT,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.746693,-119.794761,,,518,SW SAN PABLO - McKENZIE,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.742896,-119.794634,,,520,SW M ST - SAN JOAQUIN,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.739879,-119.791343,,,521,SW M ST - TUOLUMNE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.738709,-119.791052,,,522,NW MERCED - M ST,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.736848,-119.785861,,,523,SE TULARE - M ST,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.738387,-119.783668,,,525,SE TULARE - P ST,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.740393,-119.780832,,,526,SW TULARE - S ST,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.742013,-119.778553,,,527,SE TULARE - U ST,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.743047,-119.774876,,,528,SW TULARE - ORCHARD,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.743068,-119.771044,,,529,SE TULARE - FIRST,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.743116,-119.764061,,,531,SE TULARE - SIXTH,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.743118,-119.759057,,,532,SE TULARE - NINTH,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.743083,-119.749694,,,534,SE TULARE - BARTON,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.743108,-119.745904,,,535,SW TULARE - MAPLE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.743129,-119.74024,,,537,SE TULARE - SIERRA VISTA,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.743125,-119.735271,,,538,4830 E TULARE EB,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.743133,-119.732789,,,539,SW TULARE - WINERY,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.743118,-119.728939,,,540,4974 TULARE EB,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.743113,-119.727025,,,541,SE TULARE - WILLOW,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.743101,-119.723463,,,542,SW TULARE - HELM,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.743093,-119.713964,,,544,SW TULARE - VILLA,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.743088,-119.70877,,,546,SE TULARE - MINNEWAWA,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.743136,-119.704254,,,547,SW TULARE - DEWITT,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.742902,-119.700252,,,550,SW CLOVIS - TULARE,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.741058,-119.700225,,,551,250 S CLOVIS - VILLAGE APARTMENTS,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.738419,-119.699461,,,552,SE BALCH - CLOVIS,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.738427,-119.696627,,,553,SE BALCH - WAVERLY,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.73616,-119.692545,,,556,SE KINGS CANYON - ARGYLE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.736372,-119.689173,,,557,SE KINGS CANYON - SUNNYSIDE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.736531,-119.686405,,,558,SE KINGS CANYON - STANFORD,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.736595,-119.682225,,,559,SW FOWLER - KINGS CANYON,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.733785,-119.682202,,,560,SW FOWLER - ALTA,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.731355,-119.681332,,,561,6037 LIBERTY - FOWLER EB,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.733524,-119.682033,,,564,NE FOWLER - LANE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.737009,-119.683032,,,565,NW KINGS CANYON - FOWLER,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.736219,-119.693479,,,567,NW KINGS CANYON - ARGYLE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.771767,-119.861829,,,570,SE CLINTON - BRAWLEY,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.771845,-119.85649,,,571,3587 W CLINTON,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.771854,-119.852991,,,572,SE CLINTON - VALENTINE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.771865,-119.850429,,,573,SE CLINTON - CAROL,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.771877,-119.843474,,,574,SE CLINTON - MARKS,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.771889,-119.83135,,,575,SE CLINTON - CRYSTAL,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.77189,-119.828585,,,576,SE CLINTON - WARREN,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.771961,-119.821965,,,578,SE CLINTON - TEILMAN,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.771988,-119.818802,,,579,SE CLINTON - DELNO,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.772023,-119.812849,,,581,SE CLINTON - THORNE,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.772047,-119.809311,,,582,SW CLINTON - PALM,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.772138,-119.801297,,,584,SW CLINTON - WISHON,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.77216,-119.799223,,,585,SE CLINTON - MAROA,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.77231,-119.79479,,,587,SW CLINTON - SAN PABLO,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.77235,-119.79297,,,588,SE CLINTON - GLENN,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.772205,-119.78992,,,594,SE CLINTON - BLACKSTONE,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.772216,-119.787996,,,595,SE CLINTON - EFFIE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.772202,-119.784671,,,596,SW CLINTON - THESTA,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.7722,-119.781156,,,597,SE CLINTON - FRESNO,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.772206,-119.777288,,,598,SW CLINTON - ANGUS,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.772217,-119.774392,,,599,SE CLINTON - ORCHARD,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.772208,-119.772058,,,600,SE CLINTON - FIRST,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.772218,-119.767289,,,601,SE CLINTON - BOND,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.772225,-119.764319,,,602,SE CLINTON - SIXTH,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.772244,-119.759415,,,604,SE CLINTON - NINTH,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.772228,-119.75379,,,605,SE CLINTON - CEDAR,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.772211,-119.745665,,,607,SW CLINTON - MAPLE,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.772175,-119.74171,,,608,SW CLINTON - SIERRA VISTA,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.77216,-119.736952,,,609,SW CLINTON - CHESTNUT,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.772086,-119.731399,,,610,SE CLINTON - WINERY,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.772081,-119.726369,,,611,SE CLINTON - FINE,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.768665,-119.722469,,,613,NW CLINTON - HELM,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.76412,-119.718495,,,615,SW PEACH - HOME,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.76008,-119.718443,,,616,SW PEACH - LAMONA,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.75663,-119.718431,,,617,SW PEACH - OLIVE,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.751631,-119.718437,,,619,SW PEACH - BELMONT,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.746047,-119.718316,,,620,SW PEACH - NEVADA,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.743024,-119.718398,,,621,SW PEACH -TULARE,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.738983,-119.718437,,,622,SW PEACH - HUNTINGTON,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.736902,-119.718534,,,623,NW 540 S PEACH - KINGS CANYON,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.73598,-119.721534,,,624,5125 KINGS CANYON - WALMART,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.732387,-119.728038,,,625,NW LANE - WILLOW,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.731958,-119.732006,,,626,SW WINERY - LANE,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.728736,-119.733047,,,627,NW BUTLER - WINERY,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.728732,-119.742861,,,630,NW BUTLER - MOSQUEDA CENTER,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.72872,-119.746262,,,631,NW BUTLER - MAPLE,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.728708,-119.750769,,,632,NE BUTLER - CHANCE,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.728702,-119.754012,,,633,NW BUTLER - CEDAR,BUS,,,,,,,,CA,,FALSE,TRUE,FALSE,,,,,,,
36.728672,-119.758259,,,634,NW BUTLER - TENTH,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
36.728739,-119.764021,,,636,NW BUTLER - ORANGE,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.72875,-119.769047,,,638,NE BUTLER - THIRD,BUS,,,,,,,,CA,,TRUE,TRUE,FALSE,,,,,,,
36.728739,-119.772251,,,639,NW BUTLER - PARALLEL,BUS,,,,,,,,CA,,FALSE,FALSE,FALSE,,,,,,,
